revenue|date|num|city
271550|2017-06-22 09:05:00|3|London
178089|2016-08-16 09:06:00|2|London
1274217|2018-06-06 13:31:00|3|Durham
457826|2015-01-30 12:19:00|3|Oxford
392404|2018-07-30 09:32:00|3|London
816619|2018-05-08 14:00:00|3|Oxford
1612967|2017-06-06 10:56:00|3|Cambridge
994151|2015-11-18 11:50:00|3|Durham
45838|2015-06-02 15:10:00|3|London
932736|2015-04-28 12:41:00|3|Durham
821973|2018-05-25 12:01:00|3|Oxford
1567541|2017-01-05 11:38:00|3|Cambridge
330872|2018-01-04 15:27:00|4|London
1408063|2015-07-24 12:59:00|3|Cambridge
1760035|2018-10-08 13:15:00|3|Cambridge
913307|2015-02-23 11:38:00|4|Durham
995417|2015-11-23 11:53:00|4|Durham
1025388|2016-03-01 13:13:00|3|Durham
901058|2015-01-13 10:58:00|1|Durham
1648021|2017-09-29 12:47:00|1|Cambridge
123701|2016-02-16 14:48:00|3|London
1433513|2015-10-19 09:08:00|1|Cambridge
1233578|2018-01-23 09:48:00|2|Durham
1193783|2017-09-12 13:08:00|2|Durham
879315|2018-12-03 13:27:00|1|Oxford
1228208|2018-01-04 11:31:00|3|Durham
1338712|2019-01-07 14:53:00|4|Durham
1651788|2017-10-12 12:25:00|2|Cambridge
862153|2018-10-05 15:06:00|3|Oxford
1284102|2018-07-10 09:52:00|3|Durham
1686724|2018-02-06 12:18:00|3|Cambridge
722829|2017-06-29 15:33:00|3|Oxford
1121984|2017-01-17 09:19:00|3|Durham
158625|2016-06-10 14:29:00|3|London
390952|2018-07-24 13:24:00|3|London
1107830|2016-11-30 11:59:00|3|Durham
1536066|2016-09-22 13:18:00|1|Cambridge
1531972|2016-09-08 15:14:00|2|Cambridge
122762|2016-02-12 13:11:00|3|London
1070942|2016-07-29 14:39:00|3|Durham
1758742|2018-10-03 12:45:00|3|Cambridge
466122|2015-02-27 10:15:00|1|Oxford
919971|2015-03-17 10:26:00|1|Durham
1104046|2016-11-17 12:04:00|4|Durham
1212935|2017-11-15 09:34:00|2|Durham
1663268|2017-11-20 14:18:00|4|Cambridge
1249193|2018-03-15 10:26:00|3|Durham
100921|2015-12-02 14:02:00|4|London
1024761|2016-02-29 09:47:00|4|Durham
12086|2015-02-10 13:58:00|4|London
1166285|2017-06-13 10:55:00|2|Durham
1363100|2015-02-25 14:23:00|2|Cambridge
305659|2017-10-13 09:13:00|4|London
1020973|2016-02-16 09:48:00|3|Durham
753263|2017-10-10 10:34:00|2|Oxford
1584073|2017-03-01 13:31:00|1|Cambridge
702104|2017-04-21 13:57:00|3|Oxford
803562|2018-03-26 13:54:00|3|Oxford
1242151|2018-02-20 12:21:00|1|Durham
497105|2015-06-10 14:25:00|3|Oxford
201575|2016-11-01 14:37:00|2|London
738370|2017-08-21 14:57:00|3|Oxford
1665451|2017-11-27 15:36:00|3|Cambridge
496001|2015-06-08 10:03:00|3|Oxford
1090121|2016-10-03 11:32:00|1|Durham
573619|2016-02-19 12:37:00|4|Oxford
1310855|2018-10-05 13:42:00|3|Durham
49543|2015-06-15 13:46:00|3|London
1546220|2016-10-26 14:08:00|3|Cambridge
12063|2015-02-10 13:35:00|3|London
1595149|2017-04-06 15:41:00|3|Cambridge
281948|2017-07-26 13:59:00|3|London
1569447|2017-01-11 15:20:00|3|Cambridge
321978|2017-12-06 14:34:00|2|London
274662|2017-07-03 11:50:00|3|London
398159|2018-08-16 14:14:00|4|London
1144759|2017-04-03 10:00:00|1|Durham
1433722|2015-10-19 12:37:00|3|Cambridge
695349|2017-03-30 13:38:00|3|Oxford
429145|2018-11-28 11:26:00|2|London
188661|2016-09-20 09:53:00|4|London
1158668|2017-05-18 10:16:00|3|Durham
136698|2016-03-30 13:54:00|3|London
114191|2016-01-15 10:40:00|3|London
1748944|2018-08-31 10:50:00|3|Cambridge
855922|2018-09-17 09:29:00|2|Oxford
339182|2018-02-01 13:37:00|2|London
365953|2018-05-02 10:44:00|3|London
849526|2018-08-24 15:09:00|2|Oxford
940704|2015-05-25 12:10:00|3|Durham
178294|2016-08-16 12:31:00|3|London
1717753|2018-05-21 10:13:00|4|Cambridge
1044787|2016-05-04 13:46:00|2|Durham
157181|2016-06-07 11:28:00|3|London
964758|2015-08-12 13:07:00|3|Durham
10544|2015-02-05 09:19:00|4|London
817527|2018-05-10 15:06:00|2|Oxford
1422882|2015-09-11 14:23:00|4|Cambridge
771571|2017-12-08 13:59:00|4|Oxford
1117895|2017-01-03 11:20:00|2|Durham
1286498|2018-07-17 14:43:00|2|Durham
675206|2017-01-23 14:43:00|4|Oxford
1729504|2018-06-28 09:36:00|4|Cambridge
324946|2017-12-15 14:55:00|3|London
1758213|2018-10-02 10:57:00|3|Cambridge
1500837|2016-05-27 15:33:00|4|Cambridge
1648811|2017-10-03 11:55:00|1|Cambridge
63888|2015-07-31 14:17:00|2|London
164739|2016-07-01 11:08:00|4|London
868427|2018-10-26 14:25:00|2|Oxford
1270971|2018-05-25 15:33:00|4|Durham
157877|2016-06-09 09:02:00|3|London
535384|2015-10-15 13:53:00|2|Oxford
114739|2016-01-18 12:47:00|3|London
772281|2017-12-12 11:47:00|3|Oxford
413250|2018-10-05 13:09:00|4|London
1576116|2017-02-02 14:13:00|3|Cambridge
719090|2017-06-19 09:22:00|3|Oxford
902852|2015-01-19 12:48:00|1|Durham
1554973|2016-11-24 12:40:00|3|Cambridge
1015716|2016-01-28 13:24:00|4|Durham
781173|2018-01-10 12:38:00|4|Oxford
574721|2016-02-24 09:56:00|4|Oxford
258175|2017-05-09 10:42:00|4|London
1107940|2016-11-30 13:49:00|3|Durham
1504486|2016-06-09 13:13:00|4|Cambridge
618740|2016-07-19 13:51:00|3|Oxford
187387|2016-09-15 09:42:00|1|London
1556118|2016-11-29 10:42:00|4|Cambridge
1334419|2018-12-24 13:30:00|2|Durham
1665981|2017-11-29 10:24:00|3|Cambridge
1031534|2016-03-22 10:24:00|2|Durham
861873|2018-10-05 10:26:00|1|Oxford
1687055|2018-02-07 10:48:00|3|Cambridge
418645|2018-10-24 11:51:00|1|London
1714448|2018-05-09 11:16:00|1|Cambridge
801636|2018-03-20 09:52:00|3|Oxford
1770684|2018-11-12 15:19:00|3|Cambridge
72870|2015-09-01 09:37:00|1|London
399459|2018-08-21 14:51:00|3|London
422753|2018-11-07 10:09:00|4|London
184023|2016-09-05 09:46:00|4|London
594966|2016-05-02 10:33:00|3|Oxford
696963|2017-04-05 12:28:00|3|Oxford
710070|2017-05-18 13:24:00|1|Oxford
649302|2016-10-28 11:00:00|3|Oxford
312959|2017-11-07 11:36:00|2|London
1005557|2015-12-25 12:29:00|3|Durham
155466|2016-06-01 10:57:00|3|London
1437512|2015-10-30 12:38:00|3|Cambridge
1288898|2018-07-25 12:37:00|3|Durham
1173909|2017-07-07 11:41:00|3|Durham
1615996|2017-06-15 12:18:00|3|Cambridge
1236013|2018-01-30 15:18:00|4|Durham
950495|2015-06-25 13:58:00|2|Durham
951973|2015-07-01 10:32:00|3|Durham
1565443|2016-12-29 11:45:00|3|Cambridge
801102|2018-03-16 15:00:00|1|Oxford
777245|2017-12-28 10:19:00|3|Oxford
147718|2016-05-05 15:08:00|2|London
1469851|2016-02-16 11:20:00|4|Cambridge
1093225|2016-10-12 14:09:00|2|Durham
996120|2015-11-25 09:34:00|2|Durham
1460401|2016-01-14 15:13:00|4|Cambridge
1576594|2017-02-03 15:10:00|3|Cambridge
1416708|2015-08-24 09:43:00|2|Cambridge
1759436|2018-10-05 10:17:00|3|Cambridge
1300|2015-01-06 09:37:00|3|London
409587|2018-09-24 15:15:00|2|London
1104790|2016-11-21 10:26:00|4|Durham
331031|2018-01-05 11:05:00|3|London
1346306|2019-01-31 15:09:00|3|Durham
106285|2015-12-21 12:13:00|3|London
360276|2018-04-12 14:21:00|3|London
486280|2015-05-06 09:25:00|2|Oxford
610742|2016-06-22 13:52:00|1|Oxford
1234643|2018-01-25 13:31:00|4|Durham
1333752|2018-12-21 09:24:00|2|Durham
80363|2015-09-24 15:13:00|3|London
1706946|2018-04-13 12:32:00|3|Cambridge
1178130|2017-07-21 11:52:00|2|Durham
782488|2018-01-15 13:30:00|4|Oxford
1695971|2018-03-08 12:03:00|3|Cambridge
1521308|2016-08-04 12:55:00|3|Cambridge
952010|2015-07-01 11:09:00|1|Durham
683871|2017-02-21 11:47:00|3|Oxford
603839|2016-05-31 11:05:00|3|Oxford
1022661|2016-02-22 09:52:00|3|Durham
574418|2016-02-23 11:54:00|3|Oxford
944108|2015-06-04 12:46:00|4|Durham
1441443|2015-11-12 15:00:00|4|Cambridge
672233|2017-01-12 14:17:00|3|Oxford
665266|2016-12-21 10:26:00|3|Oxford
745196|2017-09-13 09:26:00|3|Oxford
1429891|2015-10-06 11:55:00|3|Cambridge
611415|2016-06-24 11:03:00|3|Oxford
1710176|2018-04-25 10:14:00|3|Cambridge
155290|2016-05-31 15:02:00|4|London
414761|2018-10-11 10:16:00|4|London
657288|2016-11-24 10:47:00|3|Oxford
685942|2017-02-28 11:13:00|1|Oxford
1411847|2015-08-06 12:54:00|4|Cambridge
1051826|2016-05-27 11:48:00|2|Durham
794622|2018-02-23 12:15:00|1|Oxford
358000|2018-04-05 11:30:00|3|London
833161|2018-07-03 09:02:00|3|Oxford
1226298|2017-12-28 14:46:00|3|Durham
4674|2015-01-16 09:43:00|3|London
1505875|2016-06-14 15:19:00|3|Cambridge
775292|2017-12-21 12:51:00|2|Oxford
785129|2018-01-23 15:25:00|4|Oxford
452063|2015-01-12 14:30:00|3|Oxford
1664655|2017-11-24 09:21:00|3|Cambridge
358761|2018-04-09 10:09:00|3|London
1199140|2017-09-29 11:12:00|4|Durham
305684|2017-10-13 09:38:00|4|London
38744|2015-05-11 09:12:00|3|London
766005|2017-11-21 12:26:00|3|Oxford
258833|2017-05-10 14:39:00|4|London
1375705|2015-04-08 13:58:00|1|Cambridge
391562|2018-07-26 09:32:00|3|London
1650022|2017-10-06 11:03:00|2|Cambridge
1062308|2016-07-01 11:05:00|3|Durham
793247|2018-02-20 10:23:00|1|Oxford
1336299|2018-12-31 09:45:00|2|Durham
1267008|2018-05-14 12:39:00|1|Durham
1660312|2017-11-09 14:09:00|4|Cambridge
229689|2017-02-02 13:04:00|3|London
1220647|2017-12-11 11:48:00|2|Durham
1578277|2017-02-09 15:09:00|1|Cambridge
229420|2017-02-01 15:36:00|3|London
1113223|2016-12-19 10:39:00|3|Durham
754604|2017-10-13 11:52:00|3|Oxford
118209|2016-01-28 14:29:00|3|London
651330|2016-11-04 09:43:00|3|Oxford
388907|2018-07-17 14:24:00|4|London
766702|2017-11-23 10:01:00|3|Oxford
679148|2017-02-06 10:15:00|3|Oxford
1294235|2018-08-13 10:21:00|3|Durham
1388561|2015-05-21 10:43:00|2|Cambridge
498476|2015-06-16 09:12:00|3|Oxford
1552091|2016-11-15 13:45:00|3|Cambridge
1374403|2015-04-03 13:19:00|1|Cambridge
1236566|2018-02-01 10:29:00|1|Durham
701182|2017-04-19 12:37:00|2|Oxford
681293|2017-02-13 10:55:00|3|Oxford
1012367|2016-01-18 13:43:00|3|Durham
903976|2015-01-22 10:29:00|3|Durham
429679|2018-11-29 13:19:00|3|London
1194394|2017-09-14 09:17:00|3|Durham
1729102|2018-06-27 09:55:00|3|Cambridge
1096990|2016-10-25 13:45:00|4|Durham
147674|2016-05-05 14:24:00|2|London
1718453|2018-05-22 14:52:00|4|Cambridge
968664|2015-08-25 15:04:00|2|Durham
716863|2017-06-09 14:21:00|3|Oxford
742936|2017-09-05 13:52:00|4|Oxford
1073776|2016-08-09 12:46:00|3|Durham
1379099|2015-04-20 14:24:00|1|Cambridge
674637|2017-01-20 12:15:00|1|Oxford
1113007|2016-12-16 14:04:00|3|Durham
69030|2015-08-18 15:47:00|4|London
547540|2015-11-25 13:00:00|2|Oxford
28687|2015-04-07 09:59:00|3|London
986579|2015-10-23 11:56:00|3|Durham
302635|2017-10-03 14:57:00|3|London
183914|2016-09-02 14:58:00|2|London
952076|2015-07-01 12:15:00|3|Durham
680055|2017-02-08 11:20:00|2|Oxford
1060907|2016-06-27 15:48:00|3|Durham
418479|2018-10-24 09:05:00|3|London
877841|2018-11-28 09:56:00|3|Oxford
286426|2017-08-10 11:26:00|4|London
23586|2015-03-20 09:10:00|3|London
873076|2018-11-12 14:43:00|3|Oxford
719204|2017-06-19 11:16:00|2|Oxford
109596|2015-12-31 11:16:00|3|London
907935|2015-02-04 13:19:00|2|Durham
1063188|2016-07-05 11:43:00|3|Durham
1013954|2016-01-22 12:06:00|3|Durham
550217|2015-12-03 15:31:00|2|Oxford
164562|2016-06-30 15:12:00|3|London
33567|2015-04-22 14:08:00|1|London
1264105|2018-05-03 13:23:00|1|Durham
984492|2015-10-16 12:14:00|3|Durham
800175|2018-03-14 13:35:00|3|Oxford
922018|2015-03-24 09:28:00|2|Durham
1489032|2016-04-19 15:16:00|3|Cambridge
173520|2016-08-01 10:08:00|3|London
1047457|2016-05-13 09:09:00|3|Durham
452685|2015-01-14 10:50:00|3|Oxford
647449|2016-10-21 15:12:00|3|Oxford
1540721|2016-10-07 13:42:00|2|Cambridge
920765|2015-03-19 09:38:00|2|Durham
1635815|2017-08-21 12:50:00|3|Cambridge
1140719|2017-03-20 12:50:00|3|Durham
1087949|2016-09-26 10:25:00|1|Durham
855391|2018-09-13 14:40:00|3|Oxford
823166|2018-05-30 10:51:00|3|Oxford
1316780|2018-10-25 14:13:00|3|Durham
1344030|2019-01-24 12:18:00|2|Durham
172887|2016-07-28 13:37:00|4|London
1408427|2015-07-27 12:02:00|3|Cambridge
657173|2016-11-23 15:53:00|3|Oxford
648753|2016-10-26 15:53:00|1|Oxford
1558168|2016-12-06 09:47:00|2|Cambridge
434156|2018-12-14 10:45:00|1|London
526166|2015-09-15 14:37:00|1|Oxford
1361891|2015-02-20 15:17:00|2|Cambridge
545384|2015-11-18 12:09:00|3|Oxford
1640743|2017-09-06 10:46:00|2|Cambridge
293024|2017-09-01 09:08:00|2|London
56722|2015-07-08 14:08:00|3|London
873426|2018-11-13 13:32:00|1|Oxford
1373752|2015-04-02 09:29:00|1|Cambridge
1342003|2019-01-17 13:36:00|3|Durham
1401140|2015-07-02 09:52:00|3|Cambridge
1432480|2015-10-14 12:58:00|3|Cambridge
754415|2017-10-12 15:44:00|3|Oxford
524989|2015-09-11 09:02:00|3|Oxford
54507|2015-07-01 12:18:00|4|London
874312|2018-11-15 14:16:00|4|Oxford
1747015|2018-08-24 13:46:00|2|Cambridge
59559|2015-07-17 12:18:00|2|London
1240365|2018-02-14 10:39:00|1|Durham
654339|2016-11-15 10:45:00|2|Oxford
298059|2017-09-18 15:52:00|2|London
832755|2018-07-02 09:17:00|3|Oxford
780642|2018-01-09 10:48:00|2|Oxford
65947|2015-08-07 13:31:00|3|London
1723443|2018-06-07 13:50:00|3|Cambridge
766027|2017-11-21 12:48:00|4|Oxford
817843|2018-05-11 13:21:00|2|Oxford
1582607|2017-02-24 10:08:00|3|Cambridge
1527348|2016-08-24 15:21:00|3|Cambridge
1768892|2018-11-06 13:31:00|2|Cambridge
1725442|2018-06-14 12:04:00|3|Cambridge
668418|2016-12-30 13:51:00|3|Oxford
543857|2015-11-12 14:46:00|3|Oxford
700776|2017-04-18 12:52:00|3|Oxford
99989|2015-11-30 12:32:00|2|London
1710845|2018-04-26 14:22:00|3|Cambridge
853773|2018-09-07 15:46:00|2|Oxford
188565|2016-09-19 15:18:00|4|London
1377804|2015-04-15 13:52:00|3|Cambridge
191674|2016-09-29 10:59:00|4|London
75925|2015-09-10 11:25:00|4|London
1038844|2016-04-14 12:57:00|3|Durham
1387909|2015-05-19 13:53:00|2|Cambridge
1619588|2017-06-28 09:01:00|3|Cambridge
1192697|2017-09-08 09:04:00|2|Durham
1754133|2018-09-18 13:07:00|2|Cambridge
1366545|2015-03-09 15:40:00|3|Cambridge
1041034|2016-04-21 14:22:00|4|Durham
461588|2015-02-12 11:52:00|3|Oxford
1565379|2016-12-29 10:41:00|3|Cambridge
506550|2015-07-13 10:27:00|4|Oxford
1715051|2018-05-10 14:18:00|4|Cambridge
477521|2015-04-07 10:47:00|3|Oxford
187886|2016-09-16 11:00:00|3|London
569510|2016-02-05 14:18:00|4|Oxford
1770291|2018-11-09 15:47:00|4|Cambridge
216447|2016-12-21 09:53:00|3|London
1534327|2016-09-16 12:23:00|2|Cambridge
627762|2016-08-18 09:51:00|3|Oxford
1779067|2018-12-10 14:42:00|3|Cambridge
712775|2017-05-29 09:22:00|3|Oxford
1258453|2018-04-16 10:24:00|3|Durham
135042|2016-03-24 14:22:00|3|London
731004|2017-07-27 11:28:00|4|Oxford
1680837|2018-01-17 12:25:00|4|Cambridge
409663|2018-09-25 09:30:00|4|London
483087|2015-04-24 12:20:00|3|Oxford
239009|2017-03-06 14:02:00|3|London
341556|2018-02-09 11:05:00|2|London
327143|2017-12-25 09:26:00|4|London
1628089|2017-07-26 10:22:00|3|Cambridge
283803|2017-08-02 09:49:00|2|London
1244297|2018-02-27 13:02:00|2|Durham
777683|2017-12-29 10:36:00|4|Oxford
110797|2016-01-05 10:14:00|3|London
1660344|2017-11-09 14:41:00|1|Cambridge
1388635|2015-05-21 11:57:00|2|Cambridge
1067243|2016-07-19 09:08:00|3|Durham
261437|2017-05-18 15:57:00|3|London
179898|2016-08-22 11:11:00|2|London
271916|2017-06-22 15:11:00|4|London
1572353|2017-01-20 14:39:00|4|Cambridge
881520|2018-12-10 15:07:00|4|Oxford
1384374|2015-05-07 11:06:00|3|Cambridge
1337608|2019-01-03 10:31:00|3|Durham
1760285|2018-10-09 10:24:00|2|Cambridge
393349|2018-08-01 11:15:00|4|London
954477|2015-07-09 10:10:00|3|Durham
949866|2015-06-24 10:30:00|3|Durham
1188199|2017-08-24 11:17:00|2|Durham
1353936|2015-01-27 09:00:00|1|Cambridge
923835|2015-03-30 11:41:00|3|Durham
1663616|2017-11-21 13:05:00|3|Cambridge
111697|2016-01-07 11:12:00|3|London
1460040|2016-01-14 09:12:00|4|Cambridge
1197563|2017-09-25 12:59:00|3|Durham
541815|2015-11-05 15:49:00|1|Oxford
121280|2016-02-09 09:32:00|3|London
1074122|2016-08-10 11:31:00|2|Durham
676915|2017-01-27 15:08:00|3|Oxford
1394759|2015-06-10 15:47:00|3|Cambridge
1112037|2016-12-14 11:56:00|3|Durham
53348|2015-06-26 14:02:00|3|London
275282|2017-07-04 15:09:00|3|London
205442|2016-11-14 15:55:00|3|London
270939|2017-06-20 12:56:00|1|London
1195988|2017-09-19 14:48:00|3|Durham
316869|2017-11-20 13:37:00|4|London
1228987|2018-01-08 10:28:00|3|Durham
400192|2018-08-23 13:02:00|3|London
97845|2015-11-23 11:53:00|3|London
604202|2016-06-01 10:07:00|1|Oxford
846062|2018-08-14 13:33:00|3|Oxford
109759|2015-12-31 13:59:00|2|London
1289554|2018-07-27 09:31:00|4|Durham
1694153|2018-03-02 09:49:00|2|Cambridge
1398848|2015-06-24 13:46:00|4|Cambridge
1122288|2017-01-17 14:23:00|3|Durham
735401|2017-08-10 14:35:00|3|Oxford
305095|2017-10-11 13:51:00|2|London
1089118|2016-09-28 15:52:00|4|Durham
617952|2016-07-15 14:45:00|2|Oxford
518691|2015-08-21 09:19:00|3|Oxford
1285054|2018-07-12 11:42:00|1|Durham
815309|2018-05-03 13:13:00|3|Oxford
353129|2018-03-20 14:31:00|4|London
1355343|2015-01-30 11:24:00|4|Cambridge
556336|2015-12-24 12:15:00|3|Oxford
702781|2017-04-25 11:12:00|2|Oxford
335478|2018-01-19 15:02:00|3|London
470754|2015-03-16 10:16:00|3|Oxford
653191|2016-11-10 12:40:00|3|Oxford
1573253|2017-01-24 15:37:00|3|Cambridge
238863|2017-03-06 11:36:00|3|London
1580112|2017-02-16 10:39:00|2|Cambridge
1270773|2018-05-25 12:15:00|1|Durham
877454|2018-11-27 10:30:00|2|Oxford
908716|2015-02-06 12:18:00|3|Durham
1088997|2016-09-28 13:51:00|4|Durham
1672060|2017-12-19 13:29:00|3|Cambridge
335415|2018-01-19 13:59:00|3|London
406048|2018-09-12 12:24:00|3|London
1197292|2017-09-22 15:29:00|4|Durham
50351|2015-06-17 13:12:00|3|London
220348|2017-01-03 11:45:00|4|London
1792284|2019-01-23 10:27:00|3|Cambridge
1710419|2018-04-25 14:17:00|3|Cambridge
1279203|2018-06-22 12:25:00|3|Durham
753745|2017-10-11 11:35:00|3|Oxford
256965|2017-05-04 11:35:00|3|London
941021|2015-05-26 10:26:00|3|Durham
843676|2018-08-06 15:53:00|1|Oxford
774196|2017-12-18 15:38:00|1|Oxford
1787706|2019-01-08 11:20:00|4|Cambridge
304878|2017-10-11 10:14:00|4|London
1563687|2016-12-23 10:33:00|1|Cambridge
102886|2015-12-09 11:42:00|3|London
986678|2015-10-23 13:35:00|3|Durham
465440|2015-02-25 12:55:00|4|Oxford
1068049|2016-07-20 15:33:00|4|Durham
469681|2015-03-11 13:26:00|1|Oxford
1271144|2018-05-28 11:25:00|1|Durham
412997|2018-10-04 15:57:00|2|London
1564161|2016-12-26 11:26:00|3|Cambridge
233726|2017-02-16 10:11:00|3|London
1604315|2017-05-08 14:05:00|4|Cambridge
1106402|2016-11-25 09:14:00|3|Durham
918610|2015-03-11 15:49:00|1|Durham
1142169|2017-03-23 15:57:00|2|Durham
549468|2015-12-02 10:03:00|2|Oxford
539|2015-01-02 10:58:00|3|London
1029372|2016-03-15 09:27:00|3|Durham
778298|2018-01-01 13:50:00|3|Oxford
307604|2017-10-19 13:34:00|2|London
57467|2015-07-10 12:31:00|2|London
1412404|2015-08-07 15:10:00|3|Cambridge
1670532|2017-12-14 09:04:00|2|Cambridge
68657|2015-08-18 09:34:00|3|London
1207236|2017-10-26 12:49:00|4|Durham
892939|2019-01-16 15:59:00|4|Oxford
1691027|2018-02-20 13:51:00|4|Cambridge
1593884|2017-04-03 15:39:00|3|Cambridge
141080|2016-04-14 09:45:00|2|London
1731590|2018-07-05 09:17:00|4|Cambridge
173623|2016-08-01 11:51:00|3|London
1786652|2019-01-03 14:49:00|3|Cambridge
569542|2016-02-05 14:50:00|3|Oxford
228483|2017-01-30 14:01:00|4|London
771545|2017-12-08 13:33:00|4|Oxford
865510|2018-10-17 14:55:00|3|Oxford
1588472|2017-03-16 09:39:00|3|Cambridge
1539411|2016-10-04 12:55:00|3|Cambridge
235903|2017-02-23 11:23:00|3|London
782976|2018-01-16 14:37:00|3|Oxford
224160|2017-01-16 12:08:00|3|London
273813|2017-06-29 11:43:00|2|London
1081520|2016-09-02 15:32:00|2|Durham
732439|2017-08-01 14:20:00|3|Oxford
759647|2017-10-31 11:43:00|2|Oxford
1636814|2017-08-23 15:27:00|2|Cambridge
689301|2017-03-10 11:04:00|2|Oxford
1673527|2017-12-25 09:52:00|2|Cambridge
1410727|2015-08-03 15:17:00|1|Cambridge
127986|2016-03-02 09:02:00|3|London
572391|2016-02-16 13:12:00|4|Oxford
1323373|2018-11-16 11:50:00|3|Durham
1551161|2016-11-11 12:17:00|3|Cambridge
3444|2015-01-13 10:16:00|4|London
957013|2015-07-17 10:20:00|3|Durham
1300981|2018-09-04 10:31:00|3|Durham
984578|2015-10-16 13:40:00|3|Durham
1136076|2017-03-03 12:38:00|4|Durham
173968|2016-08-02 10:35:00|3|London
190454|2016-09-26 11:42:00|4|London
998538|2015-12-02 14:47:00|3|Durham
1124891|2017-01-25 15:40:00|4|Durham
901315|2015-01-13 15:15:00|3|Durham
1556058|2016-11-29 09:42:00|3|Cambridge
1092142|2016-10-10 10:08:00|2|Durham
243525|2017-03-21 12:07:00|3|London
1542894|2016-10-14 14:50:00|3|Cambridge
1504513|2016-06-09 13:40:00|2|Cambridge
1164387|2017-06-06 14:22:00|3|Durham
198398|2016-10-21 10:47:00|3|London
548449|2015-11-27 14:07:00|3|Oxford
1722717|2018-06-05 15:46:00|3|Cambridge
352024|2018-03-16 10:08:00|3|London
1418476|2015-08-28 11:07:00|3|Cambridge
1138769|2017-03-13 15:25:00|3|Durham
1353400|2015-01-23 14:06:00|2|Cambridge
1226937|2018-01-01 11:23:00|3|Durham
328239|2017-12-27 13:40:00|4|London
81773|2015-09-30 10:39:00|2|London
1708443|2018-04-19 09:25:00|3|Cambridge
826216|2018-06-08 12:34:00|2|Oxford
1653091|2017-10-17 13:05:00|1|Cambridge
669548|2017-01-04 11:38:00|3|Oxford
1533765|2016-09-15 10:02:00|3|Cambridge
145631|2016-04-28 15:26:00|1|London
794261|2018-02-22 13:15:00|4|Oxford
1468429|2016-02-10 15:42:00|3|Cambridge
1539087|2016-10-03 14:32:00|3|Cambridge
1665895|2017-11-28 15:59:00|3|Cambridge
1712232|2018-05-02 09:25:00|4|Cambridge
972254|2015-09-07 11:45:00|3|Durham
85848|2015-10-13 15:25:00|3|London
78537|2015-09-18 12:51:00|2|London
533155|2015-10-08 11:49:00|1|Oxford
1042176|2016-04-26 12:21:00|3|Durham
1607049|2017-05-17 10:32:00|1|Cambridge
1694913|2018-03-05 15:28:00|3|Cambridge
359847|2018-04-11 14:13:00|1|London
752105|2017-10-05 12:19:00|3|Oxford
164042|2016-06-29 13:33:00|3|London
737254|2017-08-17 10:23:00|4|Oxford
578448|2016-03-07 15:55:00|3|Oxford
660714|2016-12-06 11:45:00|4|Oxford
967061|2015-08-20 09:24:00|3|Durham
1700086|2018-03-22 10:28:00|3|Cambridge
697851|2017-04-07 13:14:00|4|Oxford
1726583|2018-06-19 10:02:00|1|Cambridge
1405565|2015-07-16 13:27:00|1|Cambridge
924925|2015-04-01 15:49:00|4|Durham
65578|2015-08-06 14:23:00|2|London
1650128|2017-10-06 12:49:00|3|Cambridge
545332|2015-11-18 11:17:00|3|Oxford
552833|2015-12-14 10:00:00|4|Oxford
240008|2017-03-09 09:38:00|3|London
1648915|2017-10-03 13:39:00|3|Cambridge
356697|2018-04-02 10:50:00|3|London
786235|2018-01-26 12:48:00|2|Oxford
689860|2017-03-13 13:22:00|2|Oxford
1397545|2015-06-19 13:06:00|3|Cambridge
928858|2015-04-15 11:12:00|3|Durham
145479|2016-04-28 12:54:00|3|London
1182987|2017-08-07 15:38:00|2|Durham
1460317|2016-01-14 13:49:00|3|Cambridge
297347|2017-09-15 11:01:00|3|London
180436|2016-08-23 13:08:00|1|London
634982|2016-09-12 10:54:00|4|Oxford
920522|2015-03-18 12:36:00|1|Durham
1736978|2018-07-23 14:53:00|3|Cambridge
483752|2015-04-28 09:23:00|3|Oxford
404727|2018-09-07 11:26:00|4|London
1165700|2017-06-09 15:12:00|2|Durham
952574|2015-07-02 13:32:00|1|Durham
429319|2018-11-28 14:20:00|4|London
756797|2017-10-20 13:20:00|3|Oxford
1677430|2018-01-05 11:46:00|3|Cambridge
1274286|2018-06-06 14:40:00|2|Durham
180531|2016-08-23 14:43:00|1|London
